review_id,product_id,category,rating,review_text,review_title,review_date,user_id,language
zh_0848054,product_zh_0628844,apparel,2,选的6号，看尺码对照表应该是90的臀围吧。结果到手一试，相当于国内的XL以上，没法穿，送人了。,尺码不准，太大,2026-06-01,reviewer_zh_0284212,zh
en_0114564,product_en_0487998,home,1,Just didn't like the scent. Too much underlying urine smell. I threw it away.,One Star,2026-06-01,reviewer_en_0051910,en
es_0634561,product_es_0423970,lawn_and_garden,3,De destacar que sea de aluminio. Ya de cerca me parece algo caro. La chapa remachada q lleva junto a las ruedas se dobla con facilidad. Necesitaría un par de remaches más. Aunque tiene un plegado muy bueno no es fácil de almacenar. Si no lo cuelgas no se mantiene en el suelo estable. Por lo demás es cómodo de llevar.,Ni fu ni fa,2026-06-01,reviewer_es_0504831,es
de_0432948,product_de_0306970,grocery,5,"Ich verwende eigentlich Matcha einer anderen Firma, aber nachdem ich diesen Tee probiert habe, werde ich ab jetzt einmal beide abwechselnd verwenden. Sehr guter Tee, lässt sich mit dem Bambusbesen ausgezeichnet aufrühren. Das ist bei dem anderen Tee nicht ganz so, da bilden sich manchmal Klümpchen.","Sehr guter, hochwertiger Matcha",2026-06-01,reviewer_de_0269946,de
es_0303700,product_es_0193788,toy,3,La talla del cinturón era más pequeña que el pantalón El resto de la descripción del producto es exacta,Harley,2026-06-01,reviewer_es_0169402,es
zh_0056150,product_zh_0390942,book,4,里面的内容没有按照一定的规律编辑，看起来有点乱。当作教科书看就免了，有空翻翻当杂志看还不错。,当杂志看不错,2026-06-01,reviewer_zh_0755937,zh
de_0337767,product_de_0832504,electronics,1,Der CD Player hat von Anfang an gesponnen...Die CDs hängten immer wieder....nun nach 2 Jahren ist er komplett kaputt. Absolut KEINE Kaufempfehlung! Finger weg.,Schlechte Qualität für teuer Geld,2026-06-01,reviewer_de_0684711,de
fr_0206505,product_fr_0719042,home,3,"Outillage conforme à la description, fabriqué dans un plastique de qualité, livraison dans les temps et bien emballé pour éviter des dommages.",Tamis & outils de semis et plantation,2026-06-01,reviewer_fr_0381558,fr
zh_0313045,product_zh_0570597,book,1,失望，很幼稚的小说。没有文笔也没有内容。,失望了,2026-06-01,reviewer_zh_0461889,zh
es_0994517,product_es_0970881,home,3,"Me ha decepcionado el alcance del mando a distancia. A 4 m no funciona. Tengo otro foco, de otra marca, con las mismas caraterísticas y precio y alcanza más de 8 m. En cuanto a la luz, es correcto.",Mando con poco alcance,2026-06-01,reviewer_es_0339207,es
de_0154534,product_de_0160100,book,3,Überhaupt nicht das was ich mir vorgestellt habe. Ging leider zurück,Naja ...,2026-06-01,reviewer_de_0723978,de
ja_0503370,product_ja_0324379,sports,5,金額見た目共に文句なく、良い商品だと思います。,コスパが良い,2026-06-01,reviewer_ja_0328915,ja
de_0589777,product_de_0290851,home,5,"Wir haben diesen Messerschärfer seit Jahren, er hält sich gut und tut, was er soll....die Messer werden wieder scharf. Nun wollte ich meiner Freundin auch so einen schenken, leider wurde er nicht wie auf dem Bild in schwarz geliefert,sondern in weiß. In diesem Fall nicht schlimm, passt besser zu ihr. Trotzdem ärgerlich , wenn man eine andere Farbe als bestellt, geliefert bekommt.","Leider andere Farbe erhalten, als bestellt",2026-06-01,reviewer_de_0549964,de
zh_0023338,product_zh_0521621,book,4,这类的书很多。不进实体店，网上要找一本综合且深入的，好像不太容易。这本还算好。,印制精美，特色不够突出。,2026-06-01,reviewer_zh_0158845,zh
zh_0330393,product_zh_0990498,beauty,1,保质期多久，为什么是2016年生产的，是不是过期了啊……😓,保质期,2026-06-01,reviewer_zh_0549769,zh
es_0604698,product_es_0058759,home_improvement,2,Es como muy endeble :(,Muy malo para su precio,2026-06-01,reviewer_es_0844645,es
en_0604211,product_en_0387124,home,5,Easy to put together. Love it!! It looks great!!! Now my kiddos have their room separate from the living room!!,Easy to put together,2026-06-01,reviewer_en_0019144,en
en_0629637,product_en_0935481,shoes,4,I would have given the bag 5 stars but it had no pockets on the inside and i wish it a a snap to close it....,It's sturdy abd stylish!!!,2026-06-01,reviewer_en_0659225,en
en_0377349,product_en_0844541,other,5,Bought these to replace a watch battery and they did the trick. Now I have them for future jobs that require precision....maybe the wife will use them for grooming.,Bought these to replace a watch battery and they did ...,2026-06-01,reviewer_en_0277837,en
de_0520814,product_de_0032369,apparel,4,"- alles wie beschreiben - sehr gute Verarbeitung - tolles Preis / Leistungsverhältnis - mit Zubehör - nur größer Gläser sind besser bei Sonne, hier zählt die Optik ich behalte die Brille trotzdem und würde Sie auch wieder bestellen",Optik super,2026-06-01,reviewer_de_0042790,de
fr_0783773,product_fr_0464481,home_improvement,2,"Je l ai acheté pour couper du carrelage en pensant que ça ferait le taf, en allant doucement il n y a pas trop d éclat, mais en fin de coupe le carreau casse quelque soit la longueur/largeur du carreau et de la coupe, ça vibre beaucoup trop, C est clairement réservé pour de la pierre",Pas fait pour du carrelage/faience,2026-06-01,reviewer_fr_0740592,fr
fr_0395001,product_fr_0582565,drugstore,5,Top ! De quoi vous brosser les dents en douceur et en faisant un geste pour la nature !,"Jolie, efficace, naturelle !",2026-06-01,reviewer_fr_0041454,fr
es_0575576,product_es_0065816,automotive,4,"Practico,para poder subir y bajar patas de un remolque con un atornillador.",Elemento muy util,2026-06-01,reviewer_es_0193446,es
zh_0131834,product_zh_0381807,other,2,用了不到半年，目前已经不能用了，仍然是老问题，其他地方都好好的，气炸！可能真是因为太长了，也可能是天太冷？总之现在要买新的了，打算入0.9米的试试看。————没必要买1.8米的感觉，好长的线，比原装的线要硬。,已经折了用了不到半年,2026-06-01,reviewer_zh_0900988,zh
de_0965297,product_de_0168431,pet_products,3,hatte nicht wirklich geholfen,antiforte,2026-06-01,reviewer_de_0368969,de
ja_0456579,product_ja_0908489,grocery,2,特に美味いわけではない。 栓のキャップが小さいわりに固く、開けにくい。,リピートは無い。,2026-06-01,reviewer_ja_0260293,ja
zh_0766100,product_zh_0467503,book,1,本书内容堪称经典，不过这本书是旧的，很不满意的一次亚马逊购物。,极不满意,2026-06-01,reviewer_zh_0492716,zh
fr_0275416,product_fr_0659672,electronics,2,Pas cher mais pas costaud.,Bof,2026-06-01,reviewer_fr_0991727,fr
en_0262461,product_en_0110455,beauty,4,"Does anyone know how to check to see if all the cream is gone? When I push down, no more cream is dispensed. But if there's some cream left, how would it travel upward? One usually turns the container upside down to get the last remaining product.",Does anyone know how to check to see if all ...,2026-06-01,reviewer_en_0348518,en
es_0878614,product_es_0367411,home_improvement,2,"Lo único que tiene esta cámara de bueno es que es independiente de cualquier software P2P ya que dispone de un sistema interior que te ofrece la imagen en un navegador y la posibilidad de programarlo. El software para P2P al mes me dejo de funcionar, cuando accedes desde el exterior",camara,2026-06-01,reviewer_es_0884810,es
zh_0114420,product_zh_0741160,personal_care_appliances,1,非常差，才用不到一个月，按键就不灵敏，要敲一敲才可以，千万别买,非常差，才用不到一个月，按键就不灵敏,2026-06-01,reviewer_zh_0775733,zh
de_0604699,product_de_0893494,digital_ebook_purchase,5,"Jeder kann lernen, die eigenen Begrenzungen zu überwinden. Pflanze dir gute und sinnvolle Glaubenssätze ins UB !",wie das UB funktioniert,2026-06-01,reviewer_de_0822040,de
fr_0298645,product_fr_0826882,automotive,1,Acheté il y a pas une semaine et deja une de cassée et l'autre ne va pas tarder. Photos si jointe,De la m.....,2026-06-01,reviewer_fr_0552587,fr
ja_0655426,product_ja_0978399,grocery,2,業務スーパーで買った「ココナッツパラダイス」というチョコレートが忘れられず、 似た感じのお菓子を探してこれを買いましたが、 ココナッツが細かく粉砕されていて、少し練りこんであり、 ザクザクした歯触りがなくて、ねっとりした感じ。 求めていた感じとは異なりました。 それなりに美味しいですが、期待とは違ったので…。,思っていたのとは違いました。,2026-06-01,reviewer_ja_0471442,ja
fr_0168722,product_fr_0469036,watch,4,"Montre très légère et robuste. Les petits renforts, en haut et en bas du verre, sont malgré tout un peu encombrants et nuisent un peu à l'esthétique de l'ensemble.",Très légère,2026-06-01,reviewer_fr_0159841,fr
fr_0430216,product_fr_0611995,wireless,5,"Je cherchais un petit boîtier pour emporter les quelques jeux que j'ai en cartouches. Celui si est parfait pour moi. Maintient bien les cartouches et ne prends pas de place, je recommande 👍",Au top,2026-06-01,reviewer_fr_0297564,fr
ja_0379810,product_ja_0758875,digital_ebook_purchase,2,レビューの点数通りの漫画でした 野原ひろし感がそんなにない漫画でイマイチでした。 星２なのはですね 最後のほうある４ページがクレヨンしんちゃんの臼井さん風に書いた 本家の方がおそらく描いたグルメマンガがありました（笑） コレはめちゃくちゃおもしろいです＾＾ クレヨンしんちゃんのひろしを読んでいる感があってこの４ページだけで星あげれます＾＾,レビューの点数どおり（笑）,2026-06-01,reviewer_ja_0654756,ja
zh_0033986,product_zh_0273937,baby_product,3,自己孩子用这个，是老款，这个是新款，除了多一个杯架以外没看出别的差别，但是这个新款后背的挡板没有，减配了！老款式有的！打电话咨询说就是这样子的。这个是给侄女买的。,总结一下。。。。。。。。。。。,2026-06-01,reviewer_zh_0223009,zh
de_0173127,product_de_0700493,apparel,3,"Ich muss sagen, die Brille ist schön, und sieht hochwertig aus. Aber hat nix mit grau und verspiegelt zutun. Ist nur ganz normal schwarz. Schade...",Farbe haut nicht hin,2026-06-01,reviewer_de_0751549,de
zh_0941387,product_zh_0590133,kitchen,5,包包挺大的，就是保温时间太短，能保温1到2小时,保温时间不长,2026-06-01,reviewer_zh_0009992,zh
es_0249031,product_es_0815110,baby_product,2,"No me ha gustado mucho porqué se balancea poquísimo, más que una hamaca es una silla. Ha sido una decepción.",Decepcionada,2026-06-01,reviewer_es_0239637,es
de_0440672,product_de_0904570,home_improvement,4,"Ist der aus meiner Sicht günstigste gewerbliche Trockner, macht was er soll, braucht richtig viel Strom(das brauchen all diese Geräte) bringt aber spürbare Ergebnisse. Würde ich sofort wieder kaufen. Sehr gutes Preis/Leistungsverhälnis. Der nächste Sturzregen kommt bestimmt.",Viel besser als uralte schlecht gewartete Leihgeräte,2026-06-01,reviewer_de_0772117,de
zh_0521409,product_zh_0401542,automotive,1,白天还行，但是细节不清楚，前方车牌号根本拍不清楚。晚上那效果太差了，没有夜视功能，一片黑。,虽然便宜几十块，确实是奔着大品牌秒杀的，看来亚马逊的秒杀有点假,2026-06-01,reviewer_zh_0314336,zh
de_0272089,product_de_0397151,pc,3,"Bei meiner Steckdosenleiste leuchtet der Schalter nicht, ansonsten tut sie ihren Dienst",Beleuchteter Schalter leuchtet nicht,2026-06-01,reviewer_de_0608050,de
fr_0309189,product_fr_0101811,home,1,Ne marche pas ne pas acheté !!!!!!,Ne marche pas,2026-06-01,reviewer_fr_0930522,fr
fr_0134057,product_fr_0902800,kitchen,4,"Premier essai très satisfaisant. Les 3 embouts différents permettent d'accéder dans toutes les zones, petites ou grandes. Je ne sais pas combien de temps tient la batterie mais en tout cas j'ai pu faire toute ma salle de bain et wc sans devoir recharger. A voir maintenant sur la durée","Satisfaite du produit, pratique et efficace",2026-06-01,reviewer_fr_0876593,fr
fr_0665540,product_fr_0726717,drugstore,2,"L'idée est séduisante, la mise en place est assez facile (avec du lubrifiant) mais impossible de l'enlever. Il était remonté trop haut. Passage obligé par les urgences!!!",Oui mais NON en fait,2026-06-01,reviewer_fr_0370718,fr
de_0535800,product_de_0751498,kitchen,5,das gerät ist einfach in der bedienung und tut was ich möchte. ein toller helfer den ich nicht missen möchte!,genau das was ich brauche,2026-06-01,reviewer_de_0100299,de
fr_0923850,product_fr_0567970,home_improvement,3,"ça ne parfume rien, autant prendre des non parfumées.",durée,2026-06-01,reviewer_fr_0019716,fr
ja_0753231,product_ja_0545663,automotive,1,購入したけど、薬品みたいな臭いがきつすぎて無理でした。,臭いが、無理,2026-06-01,reviewer_ja_0152481,ja
es_0049902,product_es_0876944,automotive,1,No engancha bien del todo no llega a hacer clic una pizza con la otra no sé si es que mi cinturón es muy grueso,No engancha,2026-06-01,reviewer_es_0161080,es
es_0353486,product_es_0805995,pc,4,"No trae un cable usb-c para conectarlo a los nuevos dispositivos móviles, así como cable lightning. Con adaptadores no me funcionó bien, tuve que comprar un cable micro usb a usb c. Aparte de eso, el micrófono funciona muy bien",Buen micrófono calidad/precio,2026-06-01,reviewer_es_0327348,es
de_0206848,product_de_0041762,home,3,"Sehr billige Verarbeitung. Der Stiel von der Schaufel und des Besens sind sehr kurz. Beides ist sehr instabil - bleibt einfach nicht sehen. Der Besen ist sehr billig, die Borsten kamen schon verbogen an. Prinzipiell funktioniert das befüllen der Schaufel mit ein wenig tricksen ganz gut. Aber von einer Firma Leifheit, erwarte ich mir einfach mehr Qualität - sonst kann ich ja gleich im Diskonter kaufen.",Bei Leifheit erwarte ich mehr,2026-06-01,reviewer_de_0850260,de
es_0582416,product_es_0859880,toy,1,No me a gustado mucho,Muy pequeño,2026-06-01,reviewer_es_0656299,es
en_0330257,product_en_0548382,wireless,2,"I got the black sparkly case. It’s not nearly as sparkly as the photo. It has a cheap piece of paper inside the clear part with sparkles on it to make it sparkly. Very strange. Never seen anything like it and I have had many cases in my life. The case makes it very hard to press any of the buttons, and impossible to turn the silent button back and forth. It’s doesnt seem like it would protect it very well if I did actually drop it. Overall I’m not too happy with my case and probably will only use it for a few days until i get a new one.","Nothing like the picture, I’ve bad much better cases",2026-06-01,reviewer_en_0592499,en
fr_0543701,product_fr_0854474,wireless,2,"Bonne batterie, bonne durée de charge, le problème est qu'elle ne fonctionne plus au bout de même pas 2 mois d'utilisation donc je ne la recommande pas.",Déçu malgré une très bonne durée de charge,2026-06-01,reviewer_fr_0142127,fr
zh_0219226,product_zh_0269806,book,3,互联网+的时代背景下的应景之作，时效性太强，格局一般，没多少思想传承的价值。不宜过分强求。,互联网+的时代背景下的应景之作,2026-06-01,reviewer_zh_0337516,zh
en_0056918,product_en_0730785,book,1,Another liberal diatribe belittling the sacrifice of the US soldiers in WW II...,One Star,2026-06-01,reviewer_en_0058769,en
ja_0831125,product_ja_0932762,pet_products,5,白いからおしっこの色もわかりやすく 片手で開くので設置しやすいです。,良いです,2026-06-01,reviewer_ja_0197339,ja
fr_0967250,product_fr_0506990,jewelry,3,Très beau produit malheureusement il manquait le pendentif,Très beau bracelet,2026-06-01,reviewer_fr_0957800,fr
zh_0511097,product_zh_0381295,sports,5,买回来发现是高里程版的，于是就给了朋友的06年福克斯2.0用，朋友反映发动机很静音，提速方面也很不错，挺省油。机油质量很好，亚马逊的货源有保障，个人感觉比美孚划算得多了。,适合高里程老车用,2026-06-01,reviewer_zh_0782340,zh
ja_0946761,product_ja_0080781,sports,3,アイアンカバーとして十分です。なぜか生地が厚すぎ、具体的にはボンディング（異なる生地をあわせてある）のためだがそれによって 外見とは裏腹中のスペースが小さいですね。シンプルにすれば良いと思うのだが。,値段相応,2026-06-01,reviewer_ja_0144366,ja
de_0587754,product_de_0102488,home_improvement,1,Ware bis heute 23.08.19 noch nicht erhalten,"Schlechter Service ,keine Info wo die bestellte Ware bleibt",2026-06-01,reviewer_de_0599748,de
en_0694184,product_en_0181533,drugstore,1,"I was hoping I could use these instead of nasal strips, but even the smallest size are painful to wear. No way I'd get decent sleep wearing them.",Not Comfy. At all.,2026-06-01,reviewer_en_0274743,en
fr_0968048,product_fr_0690800,pc,3,"A peine après un mois d'utilisation, la carte a bloqué mon Lumix G9. J'ai du enlever la carte pour débloquer mon appareil. Cette carte était devenue un vulgaire bout de plastique. Elle n'était reconnu par aucun Pc, portable ou autre appareil. N'ayant obtenu aucune réponse de la part de SanDisk, je me suis tourné vers Amazon qui a rapidement procédé à un échange. Avec la nouvelle carte, pas de problème mais je n'ose plus lui faire confiance pour le moment. Je fais, systématiquement, une copie sur le 2ème slot de l'appareil photo.",Très vite défectueuse,2026-06-01,reviewer_fr_0116380,fr
de_0489349,product_de_0750600,pet_products,4,"Wir sind zufrieden bis auf die seitenstäbe...da waren schnell sie Kappen ab. Habe sie angeklebt Damit sie nicht gefressen werden. Unser Dackelwelpe passt prima rein. Die Halteleine war zu lang. Mit 2 Knoten gekürzt ... so geht's prima. Für den Preis absolut ok. Kindersitze sind wesentlich teurer Wenn man mehr Qualität möchte, muss man auch mehr investieren.",Zufrieden,2026-06-01,reviewer_de_0342350,de
en_0133064,product_en_0157263,pc,1,6 months later and I am pulling out the old router because orbi has failed. And over night the router changed its name. Lost to much of my mind on this,Orbi=over price junk,2026-06-01,reviewer_en_0487227,en
es_0174631,product_es_0011426,drugstore,5,Quita las manchas de tabaco perfectamente.,Perfecto,2026-06-01,reviewer_es_0611198,es
es_0825421,product_es_0301044,wireless,5,Producto de buena calidad; tal y como esta descrito en la página de detalle. Muy recomendable para proteger vuestro teléfono sin perder estética,Buena calidad-precio,2026-06-01,reviewer_es_0083532,es
ja_0157477,product_ja_0346241,video_games,2,アサシンクリードシリーズは、１で挫折して以来見向きもせず、前作のオリジンが面白すぎて、今回も！というノリで手を出しました。画像や広大なマップは素晴らしくワクワク進めていましたが・・・戦闘が・・・ムズイ・・・難易度イージーでも敵の硬さが半端ないです！死んだ後のロードも少し長くてリトライが億劫になります。アサシンといえば目立たずこっそり後ろからが良かったのに、正面切ってのガチンコバトルが多くて、戦闘のコツを覚えないと死にまくり・・・危なくなって逃げだした後の敵の追跡力もすさまじく、海に潜っても矢を浴びせ、しつこく追いかけてきます。ほんとスパルタだ・・・歴史的背景を交えたストーリーを楽しみにしていたので、もっとサクサク進めるモードを用意して欲しかったです。,難しい・・・,2026-06-01,reviewer_ja_0032690,ja
es_0395371,product_es_0504305,home,2,"Bonita, pero muy fina. Tiene tacto seda, pero se transparenta un poco, es demasiado fina para usarla de toalla, pero para tapiz de pared sirve perfectamente","Para tapiz bien, pero como toalla deja que desear",2026-06-01,reviewer_es_0947261,es
en_0292395,product_en_0558360,other,1,Do not buy this I bought this off amazon and it just came in yesterday I was so exited to try this out so I went into my pool and was swimming and it wasn’t leaking in water a lot of water was coming in from the top that’s the first bad thing. I was swimming on the very bottom of the pool and I was out of breath so I came up so I can breathe through the hole and I couldn’t breathe the mask suction cupped to my face and I wasn’t able to breathe then I try to pull the mask off my face and it is stuck and I still am not able to breath I eventually rip the mask off. Do not buy this I almost died yesterday from this MASK.,DO NOT BUY THIS YOU WILL DIE,2026-06-01,reviewer_en_0552572,en
fr_0557220,product_fr_0085668,toy,2,Produit incomplet : il manque tous les personnages en bois!!! Je suis très déçue de la marque et je ne recommande pas car visiblement je ne suis pas la seule dans ce cas.,Incomplet,2026-06-01,reviewer_fr_0877663,fr
ja_0966310,product_ja_0122064,home_improvement,1,TS10は２ネジ目で先端が割れた。TS8は１ネジ目で先端が曲がった。TS15～40は未使用なので分かりません。TS10については多用する必要があるのでWERA社のファイブスタービットをAMAZONで注文し直しました。安物買いの銭失いでした。,耐久性に疑問,2026-06-01,reviewer_ja_0359818,ja
zh_0880224,product_zh_0078775,book,5,包装精致，内容经典，引人深思，值得一看。,兵书经典,2026-06-01,reviewer_zh_0737818,zh
es_0595936,product_es_0889258,luggage,5,"Todo bien , llego perfecto en tiempo y forma. Muy buena impresión al abrirlo, novedoso y elegante.",Maravilloso,2026-06-01,reviewer_es_0572205,es
fr_0862723,product_fr_0611898,pc,4,un bon produit d'une marque ayant fais ses preuves en matière de disque dur... nous verrons dans quinze ans si il est tjs la ...,bon rapport qualité prix,2026-06-01,reviewer_fr_0309390,fr
ja_0569521,product_ja_0089026,shoes,2,傷が４か所ほどついていた 期待していたので残念です,残念,2026-06-01,reviewer_ja_0947865,ja
fr_0342501,product_fr_0241468,apparel,3,C’était un cadeau pour un collaborateur à surprise quand il m’annonce que c’est un (M) au lieu de XL que j’ai commandé Sans commentaire plus jamais chez vous merci,La taille. Pas bonne je commande un XL je reçois un M,2026-06-01,reviewer_fr_0305885,fr
fr_0862626,product_fr_0387702,beauty,4,"Un bon produit mais l envoi manque de rapidité cependant , je le conseille néanmoins car il répond aux attentes,",Bon produit,2026-06-01,reviewer_fr_0430099,fr
ja_0711965,product_ja_0794257,home,2,沸騰すると音がするのですぐわかる。ただし、うっかりすると蓋の穴から出る蒸気でやけどしやすい。,沸騰すると音がする,2026-06-01,reviewer_ja_0251962,ja
es_0169412,product_es_0262180,home,2,El que he recibido en casa no cierra completamente la tapadera. Por lo que no cumple su función. Una pena porque la GM es una maravilla,No ha cumplido su función plenamente,2026-06-01,reviewer_es_0415791,es
ja_0262634,product_ja_0197107,sports,5,さらっとしているので気持ちいいです。汗をかいても気にならないかもしれません。 ずっしりしているので敷いておくには滑らずにとてもいいですが、持ち歩きには不向きだと思います。 ゴムなので無臭というわけではないですが、特にきついとは思いませんでした。 クッションもふわっとしていて総合的に気に入りました！,コルクのヨガマットがお安く購入できて嬉しいです！,2026-06-01,reviewer_ja_0766106,ja
fr_0366636,product_fr_0440829,lawn_and_garden,1,"Difficile à étancher raccords plastique Le raccord double à cédé, d'ailleurs les raccords classiques certes s'emboîtent mais partent à la mise en pression. Les raccordements sur les Tés ne tiennent pas avec la chaleur du sud même en abaissant la pression..... Bref perte d'argent et de temps......",Pour résumer c'est chinois.....,2026-06-01,reviewer_fr_0207836,fr
zh_0923775,product_zh_0755831,beauty,1,很黏稠，说清爽好用的真的无法理解，难道我买到了假的了？,不好用,2026-06-01,reviewer_zh_0806190,zh
ja_0086632,product_ja_0610324,apparel,4,半袖の下に着込みますが、デザインも良く気に入っています。引き締め感も良く、お値段以上のものだと感じます。,引き締め感が良い,2026-06-01,reviewer_ja_0613119,ja
ja_0490612,product_ja_0603559,electronics,1,使えません！ なぜ、使えない物を売ってるのか、わからない！,買うだけ損！,2026-06-01,reviewer_ja_0533314,ja
es_0849668,product_es_0570007,kitchen,2,No corta cuando llega a la humedad aconsejada. Esta continuamente funcionando. No entiendo porque tienen un tubo para desagüe si tienes que tener el aparato en medio de la sala.,Regular,2026-06-01,reviewer_es_0704361,es
en_0022528,product_en_0496266,electronics,5,My puppy chewed up my original charger so after reading some reviews I settled on this! I have been using it for over a year now and it is still working with no issues!,Worked Great!,2026-06-01,reviewer_en_0837013,en
de_0473078,product_de_0941206,office_product,1,"Hallo, warte immer noch auf meine Ware. Die Patronen wurden geliefert, der Füller leider nicht. Ich würde gerne positiv bewerten .",Habe den Artikel nicht erhalten.,2026-06-01,reviewer_de_0579291,de
ja_0421515,product_ja_0426614,musical_instruments,3,付属品の説明がないため「電源アダプターが無い」と解釈し「別枠で発注」してしまいました。付属品はきちんと説明掲載してもらいたい。,商品の説明不足,2026-06-01,reviewer_ja_0867864,ja
de_0058562,product_de_0003016,drugstore,2,"leider ist es auch mit Gleitmittel, fast unmöglich das ding zu tragen, schade...",zu klein,2026-06-01,reviewer_de_0493727,de
zh_0304716,product_zh_0703073,watch,4,到目前为止还在服役，走时基本准，没有实际测量过，外形好看。,还行,2026-06-01,reviewer_zh_0546343,zh
de_0087514,product_de_0535605,beauty,2,"Hallo. Habe die Haare in platinblond gekauft, sie fühlen sich echt an und und sind auch weich. Aber die absolute Frechheit ist ja, dass da grade mal 5 Haare übertrieben gesagt dran hängen. Ich verstehe nicht wie andere hier zufrieden sein können? Und ich habe schon die 160 gramm gekauft aber da is nichts ausser ein paar fetzen dran... Mega enttäuscht.",Sehr dünnes Haar,2026-06-01,reviewer_de_0768082,de
de_0333290,product_de_0333228,drugstore,1,Von Aloe keine Spur . Ich komme aus eine Land wo Aloe Vera wächst vor die Tür ..,Ana Maria,2026-06-01,reviewer_de_0096237,de
ja_0214077,product_ja_0372038,kitchen,5,明るかったです。良かったです。長持ち度などはまだ使ったばかりなのでわからないです。,シャンデリアにぴったり。,2026-06-01,reviewer_ja_0856773,ja
fr_0275155,product_fr_0639200,home_improvement,4,"Bon produit,mais pas durable.",Bon produit.,2026-06-01,reviewer_fr_0434767,fr
es_0789466,product_es_0235932,automotive,5,Recomendable. Encaja perfecto en el Ibiza 6l,Perfecto para Ibiza 6l,2026-06-01,reviewer_es_0206539,es
zh_0462166,product_zh_0141931,jewelry,3,生锈 虽说是银的 生锈还有什么可戴的 用牙膏 白醋处理过不管用,二维码都扫不出不知道真假,2026-06-01,reviewer_zh_0706371,zh
ja_0566632,product_ja_0860576,wireless,3,普通に使いやすいですが、カメラや、ナビを起動した際に通信が途切れてしまいます。 色々と対策してみましたが、改善なしです。 自分の購入した機種だけだと良いのですが…,通信が途切れてしまいます。,2026-06-01,reviewer_ja_0173925,ja
en_0422021,product_en_0426271,apparel,4,"I have had the elastic version of this belt for some time now in a navy color and really like it except for the fact that being elastic when I unbuckle it, it will pop out of my belt loops so decided to try the clear plastic one. I find the elastic type to be more comfortable than the clear plastic but works well also and does not pop out of my belt loops.",These solve the bulky belt buckle showing under your shirts problem!,2026-06-01,reviewer_en_0795044,en
en_0559831,product_en_0249048,pet_products,1,Lasted 5 weeks before one of the tightening Buckles busted off. Our dog is only 60 pounds so that was unfortunate.,Broken buckle,2026-06-01,reviewer_en_0131881,en
ja_0685448,product_ja_0266338,sports,1,到着してから、1週間ほどで負荷調整のレバーが壊れました。内部のネジ止めがきちんとされていなかったようです（分解しないとわからないので 返品します）。デスクの下でトレーニングするには良かったのですが、耐久性に難があるようです。,すぐに壊れました,2026-06-01,reviewer_ja_0626674,ja
ja_0953923,product_ja_0970095,jewelry,2,綺麗ですが、グリーンですのでドレスにあわないから使わないですかね。 ネックレスの裏も写真な感じでした。,綺麗な水色でわなく。めっちゃグリーン。でした。,2026-06-01,reviewer_ja_0312731,ja
zh_0798764,product_zh_0281730,beauty,5,本想着这么便宜效果肯定不怎么样，谁知道用完一片面膜效果和我想象的不一样，真的很水润保湿。,面膜很服帖也补水,2026-06-01,reviewer_zh_0797537,zh
ja_0796067,product_ja_0453885,electronics,4,X-LIVEというメーカーのR552Sに装着。SMLと3つのサイズが入っているので、どれかに合うだろうという安易な考えで購入 笑 S=ちょっと厚みに無理があるけどなんとかハマる M=まぁ普通にハマる L=ジャストじゃね？！ ってな感じで全部ハマりました。 で、あとは自分の耳の形(内側軟骨部分)に丁度よかったのはLでした。耳の穴は小さい方なのですが、耳自体はどうやら大きいみたいです私。 純正のは先がチューブの口みたく？すぼんでいる形だったのですが、こちらの商品の形でも問題なく付けれました。 あとは、どのくらいもつかな〜という感じです。 Sに関しては、はめる時にあまり無理をすると切れそうです。 軟骨に当たる部分は柔らかめなので、人によっては頼りないと感じるかもしれません。わたしは痛くならないので、このくらいの方がいいです。,なかなか良かったです,2026-06-01,reviewer_ja_0230740,ja
zh_0139675,product_zh_0857283,digital_ebook_purchase,4,其他感觉还行，这种经典还是要看原文，管理学派的重要分支,目录有错，翻译的还是觉得差了一层,2026-06-01,reviewer_zh_0086760,zh
de_0584315,product_de_0928443,wireless,5,Super Stifte! Ich benutze sie mit meinem Samsung Galaxy Tab A Tablet und sie sind echt spitze.,Tolle Stifte,2026-06-01,reviewer_de_0885260,de
zh_0395053,product_zh_0616360,other,1,味道确实不行，如果不是自营，我会怀疑是国内假货,比较失望,2026-06-01,reviewer_zh_0646389,zh
fr_0165509,product_fr_0000203,home,2,La couleur attendu n’est pas au rendez-vous 😟,Mauvaise qualité de couleur,2026-06-01,reviewer_fr_0140287,fr
zh_0076052,product_zh_0349326,watch,4,表外观还可以，商品信息有误，表带不是18的，很可恶，很可恶，很可恶，走时也不是很准,伐开心,2026-06-01,reviewer_zh_0604825,zh
ja_0404233,product_ja_0927949,home,3,空気を入れるときはスムーズに入ったのですが、空気を出すと時は、なかなか全て出ずに元通りになおすことができません。 また、マットの中に水分が残り、取り出すことも出来ませんでした。,空気の排出について,2026-06-01,reviewer_ja_0609198,ja
es_0020906,product_es_0100421,home_improvement,4,Cumple para lo que la quiero. Hace buena espuma. Es una ayuda a la hora de lavar el coche. La única pega por ponerle alguna es que el bote es pequeño y hay que bombear bastante para coches grandes. Por lo demás genial.,Buena.,2026-06-01,reviewer_es_0329795,es
